region,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25
"Pueblo, Colorado",1.5888499,2.5956104,2.4868961,1.9062298,1.6753573,1.7552975,1.7333526000000001,1.9638603,1.5631438999999998,1.1636723999999998,1.5345412,1.7254096,1.551238,1.4152714,1.0795157,0.7533915,1.2318841,1.1318795,1.1213992,0.9135083,0.8631771999999999,0.5688889,0.6108201999999999,0.2120441,0.1207729,0.3571429,0.4672897,0.5025126,0.5102041,0.4120879,0.6906076999999999,0.7122507,0.6089744,0.5594406,0.565371,0.915493,1.2812161,1.0080183,0.9523809999999999,0.7176581999999999,0.5952381,0.5279035,0.4395604,0.25473070000000003,0.2260982,0.2946955,0.2935421,0.29239770000000004,0.4685407999999999,0.4066754,0.43873370000000006,0.45524319999999996,0.3917894,0.38670590000000005,0.39252659999999995,0.23485129999999999,0.1503006,0.4081633,0.524109,0.5050505,0.5219207,0.6715507,0.9546686,0.9830036,0.84039,1.1759471000000001,1.244283,1.2992832,1.1123268,0.8594917999999999,0.857569,0.5617978,0.1594533,0.162037,0.0487805,0.0511509,0.0536193,0.0547945,0.3399433,0.29673590000000005,0.29940120000000003
"Routt, Colorado",0.0,0.0,0.0,0.0,0.9578544,1.0767790000000002,1.0707635,0.8049242,0.5319149000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Summit, Colorado",0.0,0.0,0.0,1.8361581999999999,1.6049383,1.558753,1.547619,1.3123360000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Teller, Colorado",0.0,0.0,0.0,0.0,1.5757576000000002,1.8233618000000003,1.7777778000000002,1.6931217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Weld, Colorado",1.9584283,1.4320462,1.7143351999999998,1.711086,1.7807495,1.8420307,1.8382115,1.6912202,1.6722317,1.306665,1.3532187,1.1092713,0.8568728999999999,0.8742360999999998,0.8477068999999999,1.0410548000000002,1.4147447,0.9803826999999999,0.9572801,1.0921758,0.933944,0.9969193000000001,1.0722953000000002,0.8051031999999999,0.8242559000000002,0.8058885,0.6197039000000001,0.6391196,0.6548099000000001,0.37143200000000004,0.41794560000000003,0.5032767,0.5520801,0.5709535,0.5544543000000001,0.5297128000000001,0.592195,0.5075319,0.5446121,0.3886567,0.3785086,0.4909737,0.45800740000000006,0.4182274,0.3848821,0.4738107,0.4703115,0.4690951,0.357277,0.43506930000000005,0.39835790000000004,0.42107970000000006,0.16725179999999998,0.14283289999999998,0.143098,0.1453414,0.18895770000000003,0.31044570000000005,0.4603236,0.4834581,0.516837,0.6090522,0.6089574000000001,0.4450774,0.3102322,0.15692179999999997,0.1380195,0.1023289,0.0056987999999999995,0.025207,0.0206647,0.1599606,0.3116615,0.31123720000000005,0.3155774,0.364744,0.41716040000000004,0.43279929999999994,0.28261440000000004,0.1935733,0.1936151
"Fairfield, Connecticut",1.1411065,1.1808526000000001,1.1150578000000002,0.9392953000000002,0.9252447,0.9173595999999999,0.9113759,0.8368595999999999,0.6991850000000001,0.5045149,0.5741568,0.5728684,0.5111975999999999,0.6316510000000001,0.6451009,0.6076536,0.7586076,0.7061219,0.7008414000000001,0.8550883,0.6608714,0.6308138000000001,0.6033103,0.7122381999999999,0.7101476,0.6590281,0.5896887,0.6525044,0.6250313,0.5601715,0.5126170999999999,0.5601170999999999,0.5452915,0.5112837,0.5177328,0.5461897,0.6016965,0.4097686,0.2802632,0.3008396,0.292184,0.2518338,0.21925879999999998,0.1932227,0.23713910000000002,0.2676515,0.3756967,0.3354713,0.3194602,0.3388938,0.3690383,0.314717,0.2938595,0.226018,0.2383899,0.21145770000000003,0.2522207,0.2457759,0.2907878,0.31985559999999996,0.2927509,0.36130559999999995,0.505608,0.4967356,0.5025648,0.4644742,0.5497893,0.49832840000000006,0.40507859999999996,0.34927729999999996,0.3106587,0.30415729999999996,0.30798000000000003,0.16952,0.18067149999999998,0.1864909,0.1183728,0.1709145,0.1255155,0.2627414,0.2696929
"Hartford, Connecticut",0.7673776,0.7468626,0.8437271999999999,0.7842005999999999,0.8200238999999999,0.7998130999999999,0.794559,0.7844245,0.7934422,0.7466825,0.8068133000000001,0.7421807,0.8567644,0.8078794,0.9062463,0.8180668000000001,0.738907,0.6457387,0.6313623,0.5006072,0.5661916,0.4097965,0.5105426,0.539036,0.6310066999999999,0.5942765999999999,0.6197053000000001,0.556262,0.6194735,0.5704855999999999,0.4931504,0.42403359999999995,0.4020534,0.3865462,0.374338,0.3439585,0.2742757,0.3289526,0.2485973,0.2856887,0.2911685,0.25135419999999997,0.2127534,0.22597039999999996,0.1629244,0.2605599,0.2730391,0.2336127,0.26988609999999996,0.3185054,0.3617367,0.4516424,0.42458779999999996,0.4104365,0.3925038,0.3604412,0.3537743,0.3588436,0.3266567,0.3032974,0.3194591,0.4081137,0.431543,0.4449232,0.37432940000000003,0.33602259999999995,0.3599996,0.27963520000000003,0.2041568,0.24395229999999996,0.2666515,0.26028409999999996,0.35074,0.28875029999999996,0.30520359999999996,0.3431949,0.3437289,0.2659973,0.2818217,0.19428020000000001,0.183946
"Litchfield, Connecticut",0.0,1.4060378,0.8645011999999999,0.9790498,0.9226173000000001,0.8923800999999999,0.8837978999999999,1.1930044,0.9655728000000001,1.6849015999999999,1.8447837,2.119883,2.0953757,2.0320197,1.5384615,1.6389658,1.0701275,0.9504863000000001,0.7594417,0.6836659,0.7032349,0.6196999,0.7253086,0.6123059000000001,0.7143773,0.7096555999999999,0.7179601,0.5762782,0.4378497,0.27624309999999996,0.2792393,0.1614987,0.1795977,0.6199854,0.9238728999999999,1.0416667,1.0727969,1.1217948999999998,0.973167,0.8398565,0.4204893,0.10853399999999999,0.021084400000000003,0.0208036,0.2079096,0.3902143,0.4675943,0.4629562,0.46566540000000006,0.5914325,0.5626369999999999,0.4669745,0.3609442,0.3003269,0.4602242,0.4637459,0.33264640000000006,0.338881,0.4057632,0.31402399999999997,0.2999748,0.19166229999999998,0.1954253,0.37005809999999995,0.37447859999999994,0.21440820000000002,0.38659790000000005,0.3961268,0.3430532,0.3995434,0.2335085,0.23391810000000002,0.3962275,0.3163822,0.33431479999999997,0.34842090000000003,0.2968878,0.3138528,0.3161107,0.1210654,0.0
"Middlesex, Connecticut",0.0,0.7767550999999999,0.6414379,0.5940491999999999,0.5981382,0.5781185999999999,0.5751569999999999,0.39624509999999996,0.3332829,0.2758481,0.7183908,0.8361204,0.9812871,0.8651911,0.8700931000000001,1.5556529,1.4872225000000001,0.9251290999999999,0.7006616999999999,0.8125,0.7505774000000001,0.7142857,0.24703560000000002,0.2480159,0.2964144,0.2953553,0.0747152,0.07641410000000001,0.2769123,0.29188800000000004,0.2726088,0.31315240000000005,0.34403670000000003,0.3480278,0.34722220000000004,0.1627907,0.1627907,0.2520325,0.1336675,0.11670309999999999,0.10862190000000001,0.3129252,0.2578981,0.26720109999999997,0.18840929999999997,0.30511,0.3040579,0.2978942,0.1253664,0.33008909999999997,0.46577820000000003,0.5479394000000001,0.43929709999999994,0.44,0.5175159,0.6019262,0.5546751,0.39808920000000003,0.33003299999999997,0.3322259,0.3737542,0.31362009999999996,0.2310536,0.047169800000000005,0.24703560000000002,0.2385496,0.3148855,0.26465029999999995,0.2568807,0.261194,0.46692609999999996,0.2636535,0.3248031,0.25354970000000004,0.2699784,0.2765487,0.2802691,0.056561099999999996,0.0609756,0.0,0.0
"New Haven, Connecticut",1.5786981000000002,1.0367681999999998,1.1157059999999999,1.1457494,1.0646957000000001,1.0424084,1.1247219,1.152223,1.3526908000000002,1.3052614,1.1559628999999998,1.2704671,1.1803828,1.0049845,0.811237,0.5867094,0.5587953,0.5423600000000001,0.5671755,0.620929,0.5238871,0.40222070000000004,0.44252020000000003,0.426426,0.43409670000000006,0.4248009,0.36241809999999997,0.3787113,0.4611647,0.31423870000000004,0.3108295,0.3573307,0.38336770000000003,0.457338,0.42588159999999997,0.4531261,0.44594209999999995,0.5290176999999999,0.4323867,0.3649635,0.5011057,0.50275,0.4705156,0.49766530000000003,0.44236440000000005,0.5135384,0.519373,0.39941329999999997,0.4394572,0.39360300000000004,0.3545737,0.3647728,0.363772,0.3564536,0.4101623,0.3783402,0.3399342,0.35871929999999996,0.31129640000000003,0.30161,0.30225690000000005,0.2018434,0.1761556,0.3220118,0.3425523,0.373996,0.30200029999999994,0.2816515,0.3218219,0.3412883,0.2174192,0.19327339999999998,0.1785078,0.1803346,0.1802953,0.1361441,0.0650655,0.038787699999999994,0.0577308,0.09606,0.0996491
"New London, Connecticut",2.9359862999999997,1.0684226000000001,0.8219808000000001,0.8433828000000001,0.8378795,0.8213559000000001,0.8142902,0.5545451,0.6244502,0.6212075,0.48221320000000006,0.5167212,0.4804732,0.5042039,0.5052442,0.4520795999999999,0.46125459999999996,0.47169809999999995,0.4448399,0.46480829999999995,0.3620839,0.27517440000000004,0.31999279999999997,0.3110436,0.41628100000000007,0.29065759999999996,0.31740300000000005,0.515252,0.6638086999999999,0.6460807,0.6323435000000001,0.45027619999999996,0.5184188,0.5656911,0.4619386,0.6429951999999999,0.6856989,0.7268543000000001,0.6973056,0.5869164000000001,0.46842209999999995,0.3343811,0.0426335,0.0,0.0,0.110652,0.1102883,0.10599480000000001,0.10723959999999999,0.1454339,0.2068136,0.2765175,0.2766027,0.2753811,0.28476999999999997,0.2799842,0.24209789999999998,0.2642102,0.27698670000000003,0.16819510000000001,0.1704358,0.1779478,0.1839245,0.1863825,0.15011170000000001,0.0633837,0.0659706,0.0666753,0.0654533,0.0635428,0.0646943,0.0,0.0,0.0,0.0475579,0.0486689,0.0524146,0.13355179999999997,0.1370664,0.1456876,0.1429388
"Tolland, Connecticut",0.0,0.3748257,0.6265951999999999,0.5379409,0.5317629,0.5117148,0.5069368,0.4487776,0.5065938,0.27022540000000006,0.1957494,0.09689919999999999,0.0909091,0.24429970000000004,0.261324,0.1818182,0.1858736,0.1915709,0.2447552,0.3199174,0.1532567,0.298913,0.2625298,0.2511416,0.2836134,0.23858920000000003,0.1745014,0.25,0.2729258,0.5269321,0.5269321,0.4987531,0.5665722,0.5970149,0.5081300999999999,0.3194888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053304899999999995,0.0526316,0.17671520000000002,0.171371,0.17171720000000001,0.2905492,0.27777779999999996,0.30360529999999997,0.2979516,0.1831502,0.18867920000000002,0.18832390000000002,0.0634921,0.0626566,0.1879699,0.19379839999999998,0.2066116,0.2066116,0.2087683,0.2178649,0.23696679999999998,0.2173913,0.5420712,0.5254901999999999,0.7661927,0.7398932,0.8944953999999999,0.9449405000000001,0.761035,0.4597701,0.4950495,0.3255208,0.3602305,0.1811594,0.078125,0.0773994,0.0798722
"Windham, Connecticut",0.0,0.9766309000000001,0.8471029,0.6140762,0.6817798,0.6620308000000001,0.6608344,0.5715094000000001,0.6086771,0.5236171,0.8434548000000001,0.676819,0.620155,0.5354751999999999,0.5398111,0.1424501,0.1436782,0.0,0.08032130000000001,0.0760456,0.07117439999999998,0.2517986,0.23333330000000002,0.2153846,0.627763,0.6244616999999999,0.6180733,0.6326353,0.5138517,0.6177778,0.7071687,0.27521009999999996,0.2301055,0.25210079999999996,0.6313536999999999,0.5812808,0.4575496,0.36900370000000005,0.7662835,0.7360673000000001,0.8382643,0.6628788000000001,0.8813346,0.8965738000000001,0.8340780000000001,0.5526469,0.7487272,0.6025866999999999,0.6483938,0.6205674,0.5967604000000001,0.6189213000000001,0.6108201999999999,0.35366929999999996,0.3603604,0.1792115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179941,0.5068226,0.4868914000000001,0.7899807,0.7468123999999999,0.9289617,1.0200364,0.9775171,0.6116208000000001,0.6644518,0.3355705,0.3875969,0.1297017,0.0,0.0,0.0
"Kent, Delaware",0.0,0.7082486,0.446583,0.3401058,0.4364431,0.42578869999999996,0.42065420000000003,0.5115325,0.38629509999999995,0.4934099,0.8020959,0.9171322000000001,1.1183638,1.3969403999999999,1.290893,1.2927053999999998,1.4119091000000001,1.2882448,0.9334538,0.701459,0.293742,0.200519,0.1947308,0.101626,0.1119642,0.3923415,0.32588449999999997,0.3365385,0.6621446999999999,0.6833333,0.6888441,0.6638714,0.4672897,0.5076142,0.7751938,0.617284,0.6892749,0.8208034,0.8398365,0.6625588000000001,0.8822036,0.5827505999999999,0.3400223,0.297619,0.32234250000000003,0.378279,0.3690699,0.17367320000000003,0.1811256,0.3011138,0.2880219,0.1817521,0.3014986,0.3072197,0.31746030000000003,0.5085529000000001,0.7997441,0.8733333000000001,0.8893415000000001,0.6884799,0.7613169,0.9390681000000001,0.7383041,0.2752294,0.2293578,0.2609263,0.2727583,0.1900291,0.0328407,0.0325415,0.0326904,0.060876599999999996,0.027839599999999996,0.2616279,0.2826633,0.3627968,0.6785714,0.7175227,1.0252366,1.0761589,0.7234727
"New Castle, Delaware",1.4772608999999999,0.7138668,0.6740778000000001,0.6998420999999999,0.7420800999999999,0.7480142,0.7436841,0.7243762,0.9963620000000001,1.0870097,1.0698785,1.0878858999999999,1.0539948000000001,1.0614209,0.8786415000000001,0.5124719,0.6938694000000001,0.80486,0.6918648000000001,0.5862339,0.5210374,0.6809113,0.6113909000000001,0.48612479999999997,0.47302029999999995,0.4870932,0.46340290000000006,0.4045107,0.23911179999999999,0.2436661,0.29287759999999996,0.2002594,0.1412139,0.283053,0.29072329999999996,0.2615591,0.3226252,0.22164339999999996,0.322626,0.27213390000000004,0.21045479999999997,0.2789399,0.3435945,0.4822079000000001,0.4337694,0.4310665,0.42310290000000006,0.4174128,0.38704440000000007,0.3293713,0.232573,0.3012661,0.23551100000000003,0.2433951,0.2395027,0.2536151,0.2531864,0.1946049,0.2120101,0.3131473,0.3335665,0.3241171,0.30526859999999995,0.37406659999999997,0.40549029999999997,0.28479990000000005,0.1782646,0.1573825,0.20691820000000002,0.17942220000000003,0.1479308,0.3430514,0.4310244000000001,0.4789279,0.5056277,0.41837749999999996,0.44638649999999996,0.5536813,0.5085023,0.42617150000000004,0.38809720000000003
"Sussex, Delaware",1.8899608,0.7544124,0.7459806999999999,0.7415995,0.8689950000000001,0.8411654000000001,0.8346635,0.6426480999999999,0.6935469,0.6892179,0.6853201999999999,0.3836933,0.41689269999999995,0.5248931,0.6259517,0.6270129,0.7235823,0.6052465,0.7384988,0.6237816999999999,0.492429,0.6387141,0.7246236,0.6839934,0.8662065999999999,0.8478135,1.0573306,1.0057379000000002,0.8192205,0.7065610999999999,0.5966015,0.4067305,0.305944,0.1320422,0.21674000000000002,0.40520959999999995,0.4898093,0.4907773,0.44577510000000004,0.4770215,0.37955409999999995,0.29295140000000003,0.12654100000000001,0.0752391,0.0657415,0.10500410000000002,0.0419848,0.0412143,0.0406361,0.22203939999999997,0.27660409999999996,0.4515053,0.4158959,0.41894529999999996,0.41960379999999997,0.5340194,0.5348261,0.4891667,0.3250592,0.32906929999999995,0.33581,0.35279279999999996,0.2297428,0.2465616,0.2246937,0.2898275,0.29479229999999995,0.6152475000000001,0.5971765,0.5946369,0.37551979999999996,0.4432683,0.38409970000000004,0.38747729999999997,0.077916,0.10422529999999999,0.2808788,0.29821390000000003,0.5025407999999999,0.516183,0.6978654000000001
"fips
11001    District of Columbia
11001    District of Columbia
Name: county_name, dtype: object, fips
11001    District of Columbia
11001    District of Columbia
Name: state_name, dtype: object",0.5722461,0.3632479,0.447065,0.48051229999999995,0.5160056,0.4989234,0.4970818,0.45098420000000006,0.48336709999999994,0.4404762,0.4320988,0.2718676,0.2864973,0.2599611,0.40740740000000003,0.4526749,0.5297771,0.37825929999999997,0.3413987,0.2984642,0.3705693,0.2536946,0.3922902,0.3011094,0.4464286,0.5422315,0.5644811,0.4797441,0.4899826,0.35203270000000003,0.34815809999999997,0.3559945,0.4196429,0.5731921999999999,0.6398252,0.6647211,0.6765677,0.6860776,0.3943759,0.1975309,0.11947429999999999,0.0811688,0.22658609999999998,0.3687316,0.37963979999999997,0.359194,0.34894359999999996,0.40502540000000004,0.4802438,0.6189766999999999,0.4815,0.4410143,0.4751462,0.6075444000000001,0.5221979999999999,0.48250459999999995,0.3026906,0.3033708,0.3161593,0.283773,0.24661889999999997,0.22875820000000002,0.31871700000000003,0.2383863,0.24375,0.4345088,0.4624893,0.3436426,0.36503959999999996,0.23839139999999998,0.24018379999999998,0.24139380000000002,0.051888800000000006,0.093985,0.22264629999999996,0.2286446,0.23595300000000002,0.24249859999999998,0.24443600000000001,0.28206079999999994,0.2752599
"Alachua, Florida",0.0,1.2696743000000001,0.9454021,0.7117399,0.6319138000000001,0.6213098000000001,0.6110557,0.5983589,0.42133059999999994,0.308136,0.5027651,0.7667581,0.7063621,0.9145056,0.7860595,0.7443328,0.8333333,0.6436936,0.3506802,0.3141359,0.11223720000000001,0.10777169999999998,0.1571844,0.29179140000000003,0.34564029999999996,0.3439792,0.4656357,0.4042558,0.4064238,0.5134464,0.33451440000000005,0.2806792,0.32586149999999997,0.2686554,0.2714364,0.27751570000000003,0.20719179999999995,0.22192510000000001,0.25386390000000003,0.2078192,0.124972,0.12395430000000002,0.24974839999999998,0.1728495,0.1647105,0.1347803,0.3597857,0.3511953,0.3446079,0.28481890000000004,0.4233159000000001,0.49395659999999997,0.48274090000000003,0.35260840000000004,0.3573179,0.3694349,0.3592608,0.1949867,0.2639323,0.3045603,0.2191815,0.303775,0.30282,0.25232910000000003,0.256736,0.1096211,0.0750462,0.2292529,0.1967741,0.1936224,0.1897636,0.1895012,0.18970379999999998,0.3764197,0.2447502,0.20659570000000002,0.2431285,0.2557902,0.2553777,0.2647715,0.0285878
"Bay, Florida",0.0,0.877193,0.8165472,0.5984198000000001,0.5193873999999999,0.5060214,0.5002994000000001,0.4786491,0.7252035,0.9297583,0.9083808000000001,0.9008489,0.8302841000000001,0.7791765,0.7315294,0.6525356,0.7137680999999999,0.7513349,0.7145353,0.6656901,0.8569181999999999,1.0016026,0.8959279,0.5927148,0.5535489,0.5212175,0.5272361999999999,0.30427209999999993,0.2450201,0.3717187,0.5085798,0.5472121,0.6355932,0.6756757,0.7092199,0.8271299000000001,0.3807107,0.1801802,0.1796945,0.5195843,0.5925925999999999,0.7443718,0.5693581999999999,0.5826271,0.5319149000000001,0.8003766,0.5121043,0.41899440000000004,0.2798507,0.4770992,0.5787036999999999,0.7259001,0.46538690000000005,0.5437469,0.7384772,0.7546188,0.5652621,0.42298969999999997,0.3357187,0.335097,0.25062660000000003,0.0639795,0.2539683,0.2661344,0.31712470000000004,0.2503577,0.37037040000000004,0.5394345,0.5886680999999999,0.48148149999999995,0.479351,0.42462849999999996,0.4301075,0.31982940000000004,0.1662971,0.1123596,0.045977,0.2298851,0.2439024,0.25062660000000003,0.3164557
"Brevard, Florida",0.0,0.9998579,0.675805,0.5632463000000001,0.7425816999999999,0.7161184,0.7077114999999999,0.7156154,0.6896044,0.7832056,0.8599966,0.6222765,0.6713786999999999,0.6581276999999999,0.47856620000000005,0.4828042,0.6602564000000001,0.8382065999999999,0.9790338,0.8446278,0.9058752,0.9267042999999999,0.9143991,1.0661763000000002,0.8919627,0.6581212,0.7246423000000001,0.5972424,0.531389,0.4833692,0.30316950000000004,0.3961895,0.44041440000000004,0.36192209999999997,0.40841500000000003,0.49839049999999996,0.34031409999999995,0.32467529999999994,0.2248201,0.1956197,0.1843691,0.14663020000000002,0.11994769999999999,0.12573710000000002,0.1130298,0.1113701,0.11569449999999999,0.11699269999999999,0.1336282,0.1325468,0.1864128,0.1295615,0.2607494,0.28349250000000004,0.2838186,0.2747375,0.2360797,0.1687536,0.20622929999999998,0.0639926,0.12350950000000001,0.1317614,0.1315574,0.1303249,0.28408390000000006,0.2581739,0.2844953,0.1913373,0.1847584,0.18394520000000003,0.3196097,0.21584570000000003,0.19996670000000002,0.17600439999999998,0.18216010000000002,0.28428359999999997,0.4303275,0.33194650000000003,0.2905,0.2904491,0.5013199
"Broward, Florida",1.4157706,0.6542502,0.6151288,0.5598571,0.5058905,0.5184059,0.5124353,0.4137471,0.5351682,0.4676259,0.4464286,0.5782313,0.48558900000000005,0.43344520000000003,0.38626609999999995,0.18832390000000002,0.18709070000000003,0.1761127,0.0882632,0.1119251,0.1843195,0.2624019,0.4357026,0.4366192,0.3928571,0.3785385,0.3531073,0.32247109999999995,0.2514861,0.1588483,0.17835620000000002,0.31673049999999997,0.351773,0.444748,0.5530165,0.5455365,0.47683919999999996,0.4810677,0.5271318,0.5157438,0.5615802,0.4898267,0.6177446,0.6467014,0.708912,0.5404634,0.5628708,0.44952429999999993,0.5246850000000001,0.37995690000000004,0.2844972,0.3136403,0.3642828,0.3049496,0.3294015,0.2196461,0.22443890000000002,0.22181149999999997,0.1319095,0.1822251,0.1943913,0.2284768,0.4002783,0.460067,0.5455401999999999,0.5165079,0.45640200000000003,0.44228649999999997,0.36492129999999995,0.19528829999999997,0.156024,0.0920866,0.0773773,0.0750203,0.10671689999999999,0.1061836,0.1370757,0.2000865,0.2000865,0.3114754,0.2549913
"Charlotte, Florida",0.0,1.6102131000000002,0.9344867,1.0951773999999999,0.9288963,0.9015206,0.8954308000000001,0.8934190999999999,0.5236056,0.6998345,0.5852998,0.954442,0.8326290000000001,0.8900701999999999,1.0162966,0.9285011000000001,0.8152174,0.7730365,0.511054,0.6097630999999999,0.4300958,0.3403047,0.3205187,0.3145982,0.3696337,0.7486186,0.6473778,0.6862140999999999,0.6157862,0.6287337,0.6737460999999999,0.52082,0.1564004,0.16337120000000002,0.1240268,0.1248219,0.1276626,0.0898495,0.0889698,0.0416736,0.1192469,0.21886509999999998,0.2188107,0.28235879999999997,0.26442940000000004,0.26696329999999996,0.22830749999999997,0.2883866,0.1859936,0.3518515,0.2849672,0.2795112,0.2770031,0.2836451,0.15653499999999998,0.193049,0.277484,0.3648768,0.4489755,0.44857420000000003,0.49188930000000003,0.5133300000000001,0.465571,0.2145562,0.1550531,0.0727803,0.07522589999999998,0.0890176,0.1373994,0.1407983,0.28737209999999996,0.25746779999999997,0.4067682,0.4190866,0.3947406,0.5161295,0.528004,0.487929,0.5942411,0.5751228,0.5642023
"Citrus, Florida",0.0,0.0,1.1044177,0.7638889,0.7850242,0.7602339,0.7497116,0.44742730000000003,0.3214639,0.3263052,0.3333333,0.2293578,0.397878,0.5854801,0.6381380999999999,0.5221387,0.5301103,0.6798246,0.7306477,0.5291005,0.3464624,0.2556237,0.4368932,0.433526,0.29960290000000006,0.2169738,0.22317179999999998,0.1760233,0.17917729999999998,0.0607047,0.1540054,0.3270703,0.3618168,0.3730159,0.4027421,0.4200179,0.33882779999999996,0.22022020000000003,0.0,0.0,0.2700422,0.4783951,0.4623415,0.8313908000000001,1.0148148000000001,1.0312273,1.1033411,1.0654489999999999,0.8668243,0.8487654,0.4782929,0.4551821,0.4192872,0.502008,0.30991740000000007,0.31712470000000004,0.33482140000000005,0.31446540000000006,0.11185679999999999,0.1108647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30621170000000003,0.29387070000000004,0.6149279000000001,0.6962025,0.6840795999999999,0.6440281,0.7647059,0.5156765999999999,0.534188,0.2222222,0.1912568,0.1939058,0.2034884,0.059347199999999996
"Clay, Florida",0.0,0.8333333,1.0726073,0.7738095,0.6448413000000001,0.6391347,0.6335283,0.6262042,0.3623188,0.1730104,0.2737226,0.6741251,0.9811617,1.015518,0.9750219000000001,1.0490335,0.9365634,0.8961518,0.5136986,0.14925370000000002,0.10781669999999999,0.1558442,0.1411765,0.48498850000000004,0.45951859999999994,0.5277185999999999,0.5549327,0.5012077,0.4584352,0.49083770000000004,0.09213760000000001,0.3599476,0.2985075,0.30674850000000004,0.3164557,0.3278689,0.3289474,0.6105006,0.2564103,0.2150538,0.1943635,0.178731,0.44091709999999995,0.46948359999999995,0.38860100000000003,0.3667482,0.3740648,0.6313131,0.6793478000000001,0.4054054,0.3712871,0.2590674,0.4081633,0.41244840000000005,0.1536098,0.15197570000000002,0.1488095,0.1527884,0.1515726,0.0,0.20718229999999999,0.2873563,0.2785515,0.5571031,0.5449590999999999,0.5405405,0.6684492,0.4375,0.3554502,0.3512881,0.1196172,0.12531330000000002,0.1256281,0.0,0.4734848,0.7866273,0.8854167,0.8826584000000001,0.8744856,0.877193,0.9481038
